Date,Category,Product,Units_Sold,Price_per_Unit,Total_Sales
2023-07-28,Toys,Remote Car,1,365.15,365.15
2023-07-28,Toys,Remote Car,3,109.41,328.23
2023-07-28,Clothing,Jacket,3,76.67,230.01
2023-07-28,Books,Biography,3,192.43,577.29
2023-07-28,Toys,Doll,4,209.63,838.52
2023-07-28,Home & Kitchen,Cookware Set,1,328.28,328.28
2023-07-28,Clothing,T-Shirt,4,316.66,1266.64
2023-07-28,Electronics,Headphones,3,260.85,782.55
2023-07-28,Home & Kitchen,Mixer,2,166.22,332.44
2023-07-29,Books,Fiction,4,67.0,268.0
2023-07-29,Toys,Doll,4,128.12,512.48
2023-07-29,Home & Kitchen,Microwave,3,81.36,244.08
2023-07-29,Books,Biography,2,499.93,999.86
2023-07-29,Home & Kitchen,Microwave,2,79.21,158.42
2023-07-29,Clothing,T-Shirt,3,45.54,136.62
2023-07-29,Toys,Remote Car,3,448.06,1344.18
2023-07-29,Home & Kitchen,Microwave,2,54.31,108.62
2023-07-29,Books,Biography,4,247.01,988.04
2023-07-29,Clothing,Jeans,2,70.43,140.86
2023-07-29,Toys,Remote Car,4,388.69,1554.76
2023-07-30,Clothing,Jeans,4,189.61,758.44
2023-07-30,Clothing,T-Shirt,1,401.24,401.24
2023-07-30,Toys,Remote Car,2,195.85,391.7
2023-07-30,Books,Biography,2,493.11,986.22
2023-07-30,Clothing,T-Shirt,3,251.71,755.13
2023-07-31,Home & Kitchen,Cookware Set,3,195.56,586.68
2023-07-31,Toys,Remote Car,4,183.54,734.16
2023-07-31,Home & Kitchen,Cookware Set,3,336.26,1008.78
2023-07-31,Clothing,Jeans,3,372.85,1118.55
2023-07-31,Home & Kitchen,Microwave,1,91.73,91.73
2023-07-31,Clothing,T-Shirt,4,54.8,219.2
2023-07-31,Electronics,Headphones,3,95.25,285.75
2023-07-31,Home & Kitchen,Microwave,3,200.43,601.29
2023-07-31,Home & Kitchen,Cookware Set,4,335.11,1340.44
2023-08-01,Clothing,Jacket,2,264.65,529.3
2023-08-01,Books,Fiction,2,422.84,845.68
2023-08-01,Clothing,Jeans,2,57.71,115.42
2023-08-01,Toys,Board Game,3,181.5,544.5
2023-08-01,Electronics,Headphones,2,231.85,463.7
2023-08-02,Clothing,Jacket,4,135.28,541.12
2023-08-02,Toys,Board Game,3,426.24,1278.72
2023-08-02,Books,Comics,4,383.47,1533.88
2023-08-02,Home & Kitchen,Mixer,2,288.72,577.44
2023-08-02,Books,Fiction,2,272.38,544.76
2023-08-02,Clothing,Jeans,1,79.96,79.96
2023-08-02,Home & Kitchen,Microwave,3,361.76,1085.28
2023-08-02,Toys,Doll,1,153.96,153.96
2023-08-02,Clothing,Jeans,2,393.63,787.26
2023-08-02,Home & Kitchen,Cookware Set,1,90.17,90.17
2023-08-02,Books,Comics,4,190.0,760.0
2023-08-02,Toys,Remote Car,1,445.43,445.43
2023-08-02,Toys,Doll,4,165.06,660.24
2023-08-02,Electronics,Smartphone,1,285.35,285.35
2023-08-03,Books,Fiction,2,345.65,691.3
2023-08-03,Home & Kitchen,Mixer,1,,277.42
2023-08-03,Electronics,Headphones,2,226.74,453.48
2023-08-03,Electronics,Smartphone,1,210.26,210.26
2023-08-03,Toys,Doll,1,126.37,126.37
2023-08-03,Electronics,Headphones,2,273.67,547.34
2023-08-03,Books,Biography,2,374.93,749.86
2023-08-03,Electronics,Laptop,4,451.15,1804.6
2023-08-03,Toys,Remote Car,1,339.29,339.29
2023-08-03,Home & Kitchen,Cookware Set,4,414.37,1657.48
2023-08-03,Books,Comics,4,302.17,1208.68
2023-08-03,Books,Comics,3,263.92,791.76
2023-08-03,Home & Kitchen,Cookware Set,3,461.18,1383.54
2023-08-03,Clothing,T-Shirt,1,460.62,460.62
2023-08-04,Toys,Board Game,4,453.95,1815.8
2023-08-04,Clothing,T-Shirt,3,233.18,699.54
2023-08-04,Toys,Remote Car,3,90.49,271.47
2023-08-04,Electronics,Laptop,4,311.57,1246.28
2023-08-04,Home & Kitchen,Mixer,1,361.87,361.87
2023-08-04,Books,Comics,1,484.25,484.25
2023-08-04,Home & Kitchen,Microwave,1,95.1,95.1
2023-08-04,Home & Kitchen,Mixer,3,130.86,392.58
2023-08-04,Home & Kitchen,Microwave,1,140.39,140.39
2023-08-04,Clothing,Jeans,2,327.88,655.76
2023-08-04,Toys,Remote Car,1,,349.77
2023-08-05,Toys,Doll,2,426.03,852.06
2023-08-05,Toys,Doll,1,345.26,345.26
2023-08-05,Home & Kitchen,Microwave,1,295.7,295.7
2023-08-05,Electronics,Headphones,4,171.25,685.0
2023-08-05,Books,Fiction,1,376.57,376.57
2023-08-05,Toys,Remote Car,1,71.55,71.55
2023-08-05,Clothing,T-Shirt,3,383.35,1150.05
2023-08-05,Clothing,Jacket,4,38.54,154.16
2023-08-05,Electronics,Laptop,1,474.31,474.31
2023-08-05,Electronics,Laptop,2,98.63,197.26
2023-08-05,Home & Kitchen,Microwave,4,,1002.0
2023-08-05,Books,Biography,3,336.27,1008.81
2023-08-05,Electronics,Laptop,3,438.34,1315.02
2023-08-05,Home & Kitchen,Cookware Set,2,301.69,603.38
2023-08-06,Clothing,Jacket,2,247.26,494.52
2023-08-06,Home & Kitchen,Microwave,4,422.14,1688.56
2023-08-06,Clothing,T-Shirt,2,166.95,333.9
2023-08-06,Electronics,Smartphone,3,122.89,368.67
2023-08-06,Toys,Doll,1,139.96,139.96
2023-08-06,Toys,Doll,1,474.62,474.62
2023-08-07,Toys,Doll,1,273.68,273.68
2023-08-07,Home & Kitchen,Microwave,3,473.83,1421.49
2023-08-07,Clothing,Jacket,2,400.26,800.52
2023-08-07,Electronics,Laptop,3,,1389.24
2023-08-07,Books,Fiction,4,274.64,1098.56
2023-08-07,Toys,Board Game,4,300.32,1201.28
2023-08-07,Clothing,T-Shirt,3,208.85,626.55
2023-08-08,Clothing,Jacket,3,90.2,270.6
2023-08-08,Electronics,Smartphone,2,355.93,711.86
2023-08-08,Electronics,Smartphone,4,227.41,909.64
2023-08-08,Toys,Remote Car,1,81.16,81.16
2023-08-08,Clothing,T-Shirt,1,108.58,108.58
2023-08-08,Electronics,Headphones,2,422.14,844.28
2023-08-08,Electronics,Headphones,3,150.52,451.56
2023-08-08,Toys,Board Game,1,428.71,428.71
2023-08-08,Clothing,T-Shirt,3,111.26,333.78
2023-08-08,Electronics,Laptop,3,54.53,163.59
2023-08-09,Electronics,Headphones,2,120.58,241.16
2023-08-09,Home & Kitchen,Mixer,2,480.29,960.58
2023-08-09,Books,Fiction,1,367.59,367.59
2023-08-09,Toys,Remote Car,3,189.03,567.09
2023-08-09,Books,Fiction,2,,247.96
2023-08-09,Home & Kitchen,Microwave,1,118.01,118.01
2023-08-10,Home & Kitchen,Microwave,3,445.25,1335.75
2023-08-10,Clothing,Jacket,4,102.36,409.44
2023-08-10,Electronics,Smartphone,1,174.83,174.83
2023-08-10,Electronics,Smartphone,1,283.98,283.98
2023-08-10,Home & Kitchen,Microwave,2,374.37,748.74
2023-08-10,Home & Kitchen,Mixer,1,265.7,265.7
2023-08-10,Toys,Board Game,4,136.77,547.08
2023-08-10,Electronics,Laptop,3,189.48,568.44
2023-08-10,Books,Fiction,2,127.67,255.34
2023-08-10,Books,Fiction,2,292.7,585.4
2023-08-10,Books,Biography,4,67.18,268.72
2023-08-10,Books,Comics,1,376.28,376.28
2023-08-10,Toys,Board Game,2,93.02,186.04
2023-08-11,Books,Biography,4,414.55,1658.2
2023-08-11,Toys,Board Game,4,463.54,1854.16
2023-08-11,Home & Kitchen,Mixer,3,471.53,1414.59
2023-08-11,Toys,Doll,2,224.45,448.9
2023-08-11,Electronics,Headphones,1,34.08,34.08
2023-08-12,Books,Comics,1,,232.44
2023-08-12,Home & Kitchen,Cookware Set,3,428.66,1285.98
2023-08-12,Home & Kitchen,Cookware Set,2,24.27,48.54
2023-08-12,Toys,Board Game,3,294.98,884.94
2023-08-12,Electronics,Smartphone,1,472.79,472.79
2023-08-12,Home & Kitchen,Mixer,1,242.61,242.61
2023-08-12,Clothing,Jacket,4,273.06,1092.24
2023-08-12,Toys,Remote Car,3,436.08,1308.24
2023-08-12,Clothing,T-Shirt,1,37.98,37.98
2023-08-12,Electronics,Laptop,2,366.96,733.92
2023-08-12,Electronics,Smartphone,3,255.83,767.49
2023-08-12,Home & Kitchen,Microwave,1,329.42,329.42
2023-08-12,Home & Kitchen,Microwave,1,411.0,411.0
2023-08-12,Toys,Doll,4,44.84,179.36
2023-08-13,Clothing,Jacket,3,211.89,635.67
2023-08-13,Toys,Remote Car,1,465.6,465.6
2023-08-13,Electronics,Laptop,4,175.62,702.48
2023-08-13,Books,Fiction,2,230.4,460.8
2023-08-13,Home & Kitchen,Cookware Set,3,351.75,1055.25
2023-08-13,Home & Kitchen,Cookware Set,1,450.31,450.31
2023-08-13,Clothing,Jeans,3,447.2,1341.6
2023-08-13,Clothing,Jacket,3,433.85,1301.55
2023-08-13,Toys,Board Game,4,220.17,880.68
2023-08-13,Toys,Doll,3,133.08,399.24
2023-08-13,Clothing,T-Shirt,3,,852.78
2023-08-13,Electronics,Headphones,2,200.15,400.3
2023-08-13,Books,Comics,1,380.83,380.83
2023-08-13,Toys,Doll,4,84.47,337.88
2023-08-14,Toys,Board Game,3,40.99,122.97
2023-08-14,Books,Fiction,4,438.49,1753.96
2023-08-14,Clothing,Jeans,2,439.12,878.24
2023-08-14,Home & Kitchen,Cookware Set,3,161.59,484.77
2023-08-14,Books,Fiction,2,206.43,412.86
2023-08-15,Toys,Board Game,3,111.82,335.46
2023-08-15,Clothing,Jacket,2,116.71,233.42
2023-08-15,Clothing,Jeans,4,285.32,1141.28
2023-08-15,Clothing,Jacket,1,184.21,184.21
2023-08-15,Clothing,Jeans,2,159.22,318.44
2023-08-15,Toys,Remote Car,1,209.14,209.14
2023-08-15,Electronics,Smartphone,1,140.91,140.91
2023-08-15,Home & Kitchen,Mixer,4,254.12,1016.48
2023-08-15,Clothing,Jeans,3,16.16,48.48
2023-08-15,Home & Kitchen,Microwave,3,123.06,369.18
2023-08-15,Books,Fiction,3,47.01,141.03
2023-08-15,Home & Kitchen,Microwave,1,27.23,27.23
2023-08-15,Clothing,Jeans,2,18.47,36.94
2023-08-15,Books,Fiction,2,405.56,811.12
2023-08-16,Toys,Doll,3,467.39,1402.17
2023-08-16,Toys,Board Game,4,357.31,1429.24
2023-08-16,Books,Biography,1,126.68,126.68
2023-08-16,Clothing,T-Shirt,2,65.49,130.98
2023-08-16,Toys,Remote Car,1,428.2,428.2
2023-08-16,Clothing,T-Shirt,2,342.79,685.58
2023-08-16,Toys,Remote Car,3,499.88,1499.64
2023-08-16,Books,Fiction,2,283.36,566.72
2023-08-17,Toys,Board Game,3,420.06,1260.18
2023-08-17,Clothing,Jacket,1,150.55,150.55
2023-08-17,Electronics,Smartphone,3,304.89,914.67
2023-08-17,Books,Comics,2,398.49,796.98
2023-08-17,Books,Biography,2,264.86,529.72
2023-08-17,Books,Comics,4,,683.36
2023-08-17,Books,Biography,4,90.72,362.88
2023-08-17,Home & Kitchen,Microwave,2,17.36,34.72
2023-08-17,Clothing,Jeans,2,,155.52
2023-08-17,Electronics,Headphones,1,256.54,256.54
2023-08-17,Toys,Board Game,4,438.63,1754.52
2023-08-17,Electronics,Laptop,4,432.32,1729.28
2023-08-17,Electronics,Laptop,3,414.69,1244.07
2023-08-18,Toys,Board Game,1,165.29,165.29
2023-08-18,Electronics,Headphones,3,163.29,489.87
2023-08-18,Home & Kitchen,Mixer,1,58.36,58.36
2023-08-18,Home & Kitchen,Microwave,4,237.53,950.12
2023-08-18,Home & Kitchen,Cookware Set,1,372.34,372.34
2023-08-18,Clothing,T-Shirt,1,165.07,165.07
2023-08-18,Books,Biography,2,36.71,73.42
2023-08-18,Home & Kitchen,Mixer,2,74.13,148.26
2023-08-18,Toys,Doll,2,431.16,862.32
2023-08-18,Electronics,Laptop,3,402.07,1206.21
2023-08-19,Home & Kitchen,Microwave,2,376.37,752.74
2023-08-19,Clothing,Jeans,2,106.65,213.3
2023-08-19,Clothing,T-Shirt,1,152.06,152.06
2023-08-19,Clothing,T-Shirt,3,260.65,781.95
2023-08-19,Clothing,Jeans,1,86.7,86.7
2023-08-19,Home & Kitchen,Cookware Set,1,151.53,151.53
2023-08-20,Books,Biography,1,362.41,362.41
2023-08-20,Clothing,Jeans,2,455.63,911.26
2023-08-20,Home & Kitchen,Cookware Set,2,161.83,323.66
2023-08-20,Books,Fiction,2,45.15,90.3
2023-08-20,Clothing,Jacket,4,199.19,796.76
2023-08-20,Home & Kitchen,Mixer,3,19.51,58.53
2023-08-20,Books,Comics,4,144.84,579.36
2023-08-20,Home & Kitchen,Cookware Set,2,120.81,241.62
2023-08-21,Home & Kitchen,Cookware Set,2,124.62,249.24
2023-08-21,Toys,Remote Car,3,202.49,607.47
2023-08-21,Clothing,Jeans,4,84.62,338.48
2023-08-21,Books,Comics,1,50.63,50.63
2023-08-21,Books,Biography,2,429.4,858.8
2023-08-21,Electronics,Laptop,2,103.64,207.28
2023-08-21,Clothing,T-Shirt,1,14.79,14.79
2023-08-21,Clothing,Jacket,4,238.09,952.36
2023-08-21,Clothing,Jacket,3,468.96,1406.88
2023-08-21,Toys,Board Game,1,83.21,83.21
2023-08-21,Clothing,Jacket,1,260.23,260.23
2023-08-21,Books,Biography,4,197.95,791.8
2023-08-21,Clothing,T-Shirt,2,64.7,129.4
2023-08-22,Clothing,Jeans,4,269.4,1077.6
2023-08-22,Electronics,Headphones,1,107.79,107.79
2023-08-22,Toys,Remote Car,3,138.63,415.89
2023-08-22,Electronics,Smartphone,2,427.23,854.46
2023-08-22,Books,Fiction,4,108.28,433.12
2023-08-22,Home & Kitchen,Mixer,3,,588.0
2023-08-22,Toys,Remote Car,4,311.52,1246.08
2023-08-22,Toys,Remote Car,1,426.75,426.75
2023-08-22,Toys,Remote Car,1,,331.53
2023-08-22,Toys,Board Game,1,363.77,363.77
2023-08-22,Clothing,Jeans,2,55.82,111.64
2023-08-22,Toys,Doll,3,36.19,108.57
2023-08-23,Books,Fiction,2,288.97,577.94
2023-08-23,Clothing,Jeans,2,161.92,323.84
2023-08-23,Clothing,T-Shirt,1,273.46,273.46
2023-08-23,Toys,Remote Car,4,152.28,609.12
2023-08-23,Books,Biography,3,486.95,1460.85
2023-08-24,Electronics,Headphones,4,55.62,222.48
2023-08-24,Books,Biography,4,212.69,850.76
2023-08-24,Electronics,Headphones,2,478.43,956.86
2023-08-24,Home & Kitchen,Microwave,1,484.79,484.79
2023-08-24,Toys,Remote Car,2,156.09,312.18
2023-08-24,Electronics,Smartphone,2,213.02,426.04
2023-08-25,Clothing,Jeans,4,39.73,158.92
2023-08-25,Electronics,Laptop,4,223.66,894.64
2023-08-25,Electronics,Laptop,4,29.02,116.08
2023-08-25,Clothing,Jeans,4,363.35,1453.4
2023-08-25,Electronics,Laptop,1,422.84,422.84
2023-08-25,Books,Comics,1,240.65,240.65
2023-08-25,Books,Fiction,3,180.89,542.67
2023-08-25,Home & Kitchen,Microwave,2,464.97,929.94
2023-08-26,Electronics,Laptop,3,355.82,1067.46
2023-08-26,Electronics,Headphones,1,101.52,101.52
2023-08-26,Electronics,Smartphone,3,348.11,1044.33
2023-08-26,Books,Comics,3,419.59,1258.77
2023-08-26,Toys,Doll,4,131.88,527.52
2023-08-26,Electronics,Laptop,1,147.04,147.04
2023-08-27,Home & Kitchen,Mixer,4,128.26,513.04
2023-08-27,Toys,Remote Car,3,,1344.45
2023-08-27,Electronics,Laptop,4,410.23,1640.92
2023-08-27,Home & Kitchen,Mixer,1,305.86,305.86
2023-08-27,Books,Comics,3,369.02,1107.06
2023-08-27,Toys,Board Game,4,84.59,338.36
2023-08-28,Clothing,Jeans,1,232.57,232.57
2023-08-28,Home & Kitchen,Microwave,2,498.44,996.88
2023-08-28,Books,Comics,4,140.35,561.4
2023-08-28,Books,Fiction,3,326.56,979.68
2023-08-28,Clothing,Jeans,3,197.7,593.1
2023-08-28,Toys,Board Game,2,110.54,221.08
2023-08-28,Electronics,Headphones,4,416.42,1665.68
2023-08-28,Electronics,Headphones,3,247.06,741.18
2023-08-28,Clothing,T-Shirt,2,131.01,262.02
2023-08-28,Electronics,Laptop,2,235.46,470.92
2023-08-28,Clothing,Jacket,4,223.93,895.72
2023-08-28,Books,Comics,3,175.53,526.59
2023-08-28,Clothing,Jeans,3,463.0,1389.0
2023-08-29,Electronics,Headphones,4,486.75,1947.0
2023-08-29,Books,Biography,1,99.49,99.49
2023-08-29,Electronics,Smartphone,2,371.76,743.52
2023-08-29,Toys,Remote Car,1,247.25,247.25
2023-08-29,Toys,Remote Car,4,299.16,1196.64
2023-08-29,Home & Kitchen,Cookware Set,2,161.83,323.66
2023-08-29,Electronics,Headphones,4,246.17,984.68
2023-08-29,Toys,Board Game,1,31.15,31.15
2023-08-29,Clothing,Jacket,1,419.43,419.43
2023-08-29,Clothing,Jacket,2,144.96,289.92
2023-08-29,Toys,Board Game,2,479.92,959.84
2023-08-30,Toys,Remote Car,3,248.16,744.48
2023-08-30,Electronics,Laptop,2,441.93,883.86
2023-08-30,Toys,Doll,1,459.96,459.96
2023-08-30,Clothing,Jacket,3,87.64,262.92
2023-08-30,Books,Comics,1,15.29,15.29
2023-08-30,Books,Comics,3,388.71,1166.13
2023-08-30,Toys,Doll,4,296.12,1184.48
2023-08-30,Clothing,Jeans,1,44.53,44.53
2023-08-30,Electronics,Smartphone,2,,188.9
2023-08-30,Clothing,Jacket,2,235.83,471.66
2023-08-30,Clothing,Jacket,1,106.75,106.75
2023-08-30,Electronics,Smartphone,2,473.43,946.86
2023-08-30,Electronics,Smartphone,4,290.1,1160.4
2023-08-30,Clothing,T-Shirt,3,316.79,950.37
2023-08-31,Books,Fiction,1,160.04,160.04
2023-08-31,Home & Kitchen,Mixer,4,481.56,1926.24
2023-08-31,Clothing,Jacket,2,259.18,518.36
2023-08-31,Toys,Board Game,1,371.16,371.16
2023-08-31,Clothing,Jeans,4,254.79,1019.16
2023-08-31,Home & Kitchen,Mixer,4,35.46,141.84
2023-08-31,Home & Kitchen,Microwave,2,138.58,277.16
2023-08-31,Books,Fiction,3,444.55,1333.65
2023-08-31,Home & Kitchen,Mixer,3,184.63,553.89
2023-08-31,Clothing,T-Shirt,4,329.77,1319.08
2023-09-01,Toys,Doll,1,124.48,124.48
2023-09-01,Toys,Board Game,1,164.25,164.25
2023-09-01,Toys,Doll,1,,461.89
2023-09-01,Clothing,T-Shirt,1,255.95,255.95
2023-09-01,Clothing,Jacket,3,248.34,745.02
2023-09-01,Electronics,Smartphone,4,408.24,1632.96
2023-09-02,Toys,Board Game,1,385.42,385.42
2023-09-02,Clothing,Jacket,4,321.61,1286.44
2023-09-02,Clothing,Jeans,2,458.39,916.78
2023-09-02,Home & Kitchen,Microwave,1,133.86,133.86
2023-09-02,Home & Kitchen,Cookware Set,4,399.38,1597.52
2023-09-02,Clothing,T-Shirt,3,140.93,422.79
2023-09-02,Electronics,Headphones,3,62.63,187.89
2023-09-02,Electronics,Headphones,3,278.83,836.49
2023-09-02,Books,Comics,4,158.12,632.48
2023-09-02,Toys,Board Game,1,277.73,277.73
2023-09-02,Electronics,Laptop,4,217.45,869.8
2023-09-03,Books,Comics,4,,598.0
2023-09-03,Home & Kitchen,Cookware Set,4,241.98,967.92
2023-09-03,Home & Kitchen,Microwave,3,90.64,271.92
2023-09-03,Electronics,Headphones,2,,823.04
2023-09-03,Toys,Doll,4,149.41,597.64
2023-09-04,Home & Kitchen,Cookware Set,3,272.33,816.99
2023-09-04,Electronics,Smartphone,1,458.03,458.03
2023-09-04,Clothing,Jeans,2,317.93,635.86
2023-09-04,Home & Kitchen,Microwave,1,34.75,34.75
2023-09-04,Clothing,T-Shirt,1,394.98,394.98
2023-09-04,Home & Kitchen,Microwave,1,338.28,338.28
2023-09-04,Books,Biography,4,374.98,1499.92
2023-09-04,Books,Comics,3,199.26,597.78
2023-09-04,Clothing,T-Shirt,2,482.32,964.64
2023-09-04,Clothing,Jacket,2,220.79,441.58
2023-09-05,Electronics,Laptop,1,56.33,56.33
2023-09-05,Electronics,Smartphone,3,332.93,998.79
2023-09-05,Electronics,Laptop,1,78.84,78.84
2023-09-05,Electronics,Smartphone,3,414.17,1242.51
2023-09-05,Electronics,Smartphone,4,148.92,595.68
2023-09-05,Electronics,Smartphone,4,48.22,192.88
2023-09-06,Electronics,Smartphone,1,88.75,88.75
2023-09-06,Clothing,Jacket,1,330.06,330.06
2023-09-06,Home & Kitchen,Mixer,2,323.3,646.6
2023-09-06,Electronics,Laptop,4,193.03,772.12
2023-09-06,Electronics,Laptop,3,359.81,1079.43
2023-09-06,Clothing,T-Shirt,2,84.21,168.42
2023-09-06,Clothing,Jacket,1,158.61,158.61
2023-09-06,Toys,Doll,4,494.78,1979.12
2023-09-06,Clothing,T-Shirt,4,474.97,1899.88
2023-09-06,Toys,Board Game,2,,492.7
2023-09-06,Books,Comics,2,408.57,817.14
2023-09-06,Clothing,T-Shirt,2,125.8,251.6
2023-09-06,Toys,Doll,3,115.47,346.41
2023-09-07,Home & Kitchen,Mixer,3,264.06,792.18
2023-09-07,Books,Biography,4,34.39,137.56
2023-09-07,Home & Kitchen,Cookware Set,1,,271.47
2023-09-07,Toys,Doll,2,181.4,362.8
2023-09-07,Electronics,Smartphone,3,141.21,423.63
2023-09-07,Electronics,Laptop,2,341.01,682.02
2023-09-07,Home & Kitchen,Cookware Set,1,,326.42
2023-09-07,Home & Kitchen,Mixer,2,47.24,94.48
2023-09-07,Home & Kitchen,Microwave,1,473.43,473.43
2023-09-07,Clothing,Jacket,4,142.12,568.48
2023-09-07,Toys,Remote Car,1,105.33,105.33
2023-09-07,Books,Fiction,1,293.77,293.77
2023-09-07,Books,Comics,2,264.39,528.78
2023-09-08,Home & Kitchen,Microwave,2,156.19,312.38
2023-09-08,Electronics,Headphones,4,268.38,1073.52
2023-09-08,Toys,Board Game,3,344.88,1034.64
2023-09-08,Home & Kitchen,Mixer,2,95.65,191.3
2023-09-08,Clothing,T-Shirt,3,294.09,882.27
2023-09-08,Clothing,Jacket,3,56.42,169.26
2023-09-08,Home & Kitchen,Mixer,2,217.67,435.34
2023-09-08,Books,Biography,2,272.92,545.84
2023-09-08,Toys,Board Game,3,408.18,1224.54
2023-09-08,Electronics,Headphones,2,346.15,692.3
2023-09-08,Electronics,Smartphone,2,316.73,633.46
2023-09-08,Toys,Remote Car,2,208.21,416.42
2023-09-09,Home & Kitchen,Cookware Set,4,252.89,1011.56
2023-09-09,Electronics,Smartphone,3,217.85,653.55
2023-09-09,Books,Fiction,1,159.37,159.37
2023-09-09,Toys,Doll,3,159.33,477.99
2023-09-09,Books,Fiction,4,66.93,267.72
2023-09-09,Books,Biography,4,213.73,854.92
2023-09-09,Home & Kitchen,Mixer,4,268.3,1073.2
2023-09-09,Toys,Remote Car,2,335.23,670.46
2023-09-09,Clothing,T-Shirt,3,99.87,299.61
2023-09-10,Home & Kitchen,Mixer,3,265.02,795.06
2023-09-10,Home & Kitchen,Mixer,1,147.0,147.0
2023-09-10,Books,Fiction,2,389.91,779.82
2023-09-10,Electronics,Laptop,2,325.93,651.86
2023-09-10,Home & Kitchen,Cookware Set,1,382.7,382.7
2023-09-10,Toys,Board Game,1,66.97,66.97
2023-09-10,Books,Biography,1,234.74,234.74
2023-09-10,Home & Kitchen,Mixer,1,499.46,499.46
2023-09-10,Toys,Remote Car,1,480.75,480.75
2023-09-10,Home & Kitchen,Microwave,1,424.32,424.32
2023-09-10,Electronics,Smartphone,3,190.46,571.38
2023-09-10,Electronics,Smartphone,2,419.94,839.88
2023-09-10,Home & Kitchen,Microwave,3,173.73,521.19
2023-09-10,Books,Fiction,2,161.15,322.3
2023-09-11,Electronics,Smartphone,4,337.03,1348.12
2023-09-11,Clothing,T-Shirt,3,13.92,41.76
2023-09-11,Home & Kitchen,Microwave,4,77.74,310.96
2023-09-11,Toys,Remote Car,3,361.06,1083.18
2023-09-11,Books,Fiction,2,216.24,432.48
2023-09-11,Books,Comics,1,405.66,405.66
2023-09-11,Books,Fiction,3,289.05,867.15
2023-09-11,Clothing,T-Shirt,3,256.77,770.31
2023-09-11,Electronics,Smartphone,4,208.38,833.52
2023-09-11,Toys,Doll,1,71.29,71.29
2023-09-11,Books,Biography,2,120.37,240.74
2023-09-11,Electronics,Headphones,2,443.03,886.06
2023-09-11,Electronics,Smartphone,4,,1680.36
2023-09-12,Books,Comics,4,65.3,261.2
2023-09-12,Clothing,Jeans,3,149.77,449.31
2023-09-12,Toys,Board Game,2,394.13,788.26
2023-09-12,Toys,Remote Car,2,257.85,515.7
2023-09-12,Home & Kitchen,Microwave,2,396.8,793.6
2023-09-12,Clothing,T-Shirt,2,278.33,556.66
2023-09-12,Books,Biography,3,143.4,430.2
2023-09-12,Books,Comics,1,120.05,120.05
2023-09-12,Home & Kitchen,Mixer,4,251.26,1005.04
2023-09-13,Toys,Doll,1,202.9,202.9
2023-09-13,Electronics,Smartphone,2,388.17,776.34
2023-09-13,Toys,Doll,1,91.75,91.75
2023-09-13,Electronics,Smartphone,2,471.49,942.98
2023-09-13,Toys,Remote Car,3,473.38,1420.14
2023-09-13,Clothing,T-Shirt,3,,405.18
2023-09-13,Electronics,Smartphone,3,258.87,776.61
2023-09-13,Clothing,Jeans,3,319.12,957.36
2023-09-13,Electronics,Headphones,3,202.37,607.11
2023-09-14,Electronics,Laptop,4,28.47,113.88
2023-09-14,Home & Kitchen,Microwave,1,375.69,375.69
2023-09-14,Toys,Remote Car,4,360.05,1440.2
2023-09-14,Home & Kitchen,Mixer,4,,767.36
2023-09-14,Electronics,Smartphone,1,355.77,355.77
2023-09-14,Toys,Board Game,1,214.55,214.55
2023-09-14,Clothing,T-Shirt,3,308.09,924.27
2023-09-14,Toys,Doll,1,421.6,421.6
2023-09-14,Home & Kitchen,Microwave,1,67.6,67.6
2023-09-14,Home & Kitchen,Microwave,1,193.41,193.41
2023-09-14,Clothing,T-Shirt,2,147.73,295.46
2023-09-14,Home & Kitchen,Microwave,2,294.31,588.62
2023-09-15,Clothing,T-Shirt,1,425.34,425.34
2023-09-15,Electronics,Headphones,2,163.46,326.92
2023-09-15,Electronics,Laptop,2,130.19,260.38
2023-09-15,Toys,Board Game,4,34.79,139.16
2023-09-15,Books,Comics,1,102.85,102.85
2023-09-16,Books,Fiction,3,348.41,1045.23
2023-09-16,Electronics,Laptop,2,192.71,385.42
2023-09-16,Electronics,Smartphone,2,451.58,903.16
2023-09-16,Home & Kitchen,Mixer,1,268.39,268.39
2023-09-16,Home & Kitchen,Mixer,2,442.56,885.12
2023-09-16,Clothing,T-Shirt,1,37.6,37.6
2023-09-16,Clothing,T-Shirt,1,173.02,173.02
2023-09-16,Clothing,Jacket,4,114.32,457.28
2023-09-16,Electronics,Headphones,2,108.08,216.16
2023-09-16,Electronics,Laptop,4,45.39,181.56
2023-09-16,Books,Comics,2,288.95,577.9
2023-09-16,Home & Kitchen,Mixer,1,103.03,103.03
2023-09-17,Books,Comics,1,86.65,86.65
2023-09-17,Books,Fiction,1,165.13,165.13
2023-09-17,Electronics,Headphones,4,365.98,1463.92
2023-09-17,Clothing,T-Shirt,3,384.79,1154.37
2023-09-17,Books,Comics,2,487.41,974.82
2023-09-17,Clothing,Jeans,2,377.16,754.32
2023-09-17,Books,Fiction,1,140.78,140.78
2023-09-17,Home & Kitchen,Cookware Set,3,294.02,882.06
2023-09-17,Home & Kitchen,Mixer,2,386.36,772.72
2023-09-18,Toys,Doll,4,420.54,1682.16
2023-09-18,Clothing,T-Shirt,3,135.76,407.28
2023-09-18,Toys,Remote Car,3,72.15,216.45
